ID,Ref No ,Future_Mid-point,Baseline_Mid-point,Time slice,Climate scenario,Scenario source,Method,Scale,Crop,Country,Site(location),Region,latitude,longitude,Current Average Temperature (dC)_area_weighted,Current Average Temperature_point_coordinate (dC),Current Annual Precipitation (mm) _area_weighted ,Current Annual Precipitation  (mm) _point_coordinate,Local delta T from 2005,Global delta T from pre-industrial period ,Global delta T from 2005, Annual Precipitation change  from 2005 (mm),Fertiliser,Irrigation,Cultivar,Soil organic matter management,Planting time,Tillage,Others ,Adaptation type,CO2,CO2 ppm,Impact relative to 2005_NAD_%,Impact relative to 2005_NAD_yield,Impact relative to 2005_AD_%,Impact relative to 2005_AD_yield,Adaptation potential_(%),Adaptation potential_actual yield,Reference,doi,Publication year
7393,34,2030,2005,NF,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,Bulgaria,NA,Europe,42.7339,25.4858,12.09 ,9.23 ,681 ,841 ,0.95 ,1.59 ,0.80 ,-2.19 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,429.90 ,-14.20 ,4.12 ,-10.60 ,4.30 ,3.60 ,0.18 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7394,34,2030,2005,NF,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Bulgaria,NA,Europe,42.7339,25.4858,12.09 ,9.23 ,681 ,841 ,0.80 ,1.57 ,0.78 ,-15.34 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,436.55 ,-13.73 ,3.99 ,-9.86 ,4.18 ,3.88 ,0.19 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7395,34,2030,2005,NF,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Bulgaria,NA,Europe,42.7339,25.4858,12.09 ,9.23 ,681 ,841 ,1.17 ,1.73 ,0.94 ,-8.03 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,451.90 ,-11.42 ,3.94 ,-6.78 ,4.17 ,4.64 ,0.23 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7396,34,2030,2005,NF,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,Canada,NA,North America,56.1304,-106.347,3.90 ,-0.09 ,477 ,555 ,1.12 ,1.59 ,0.80 ,-6.21 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,429.90 ,-6.12 ,3.55 ,-2.18 ,3.73 ,3.94 ,0.18 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7397,34,2030,2005,NF,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Canada,NA,North America,56.1304,-106.347,3.90 ,-0.09 ,477 ,555 ,1.42 ,1.57 ,0.78 ,12.42 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,436.55 ,-4.06 ,3.66 ,0.67 ,3.87 ,4.73 ,0.22 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7398,34,2030,2005,NF,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Canada,NA,North America,56.1304,-106.347,3.90 ,-0.09 ,477 ,555 ,1.59 ,1.73 ,0.94 ,14.97 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,451.90 ,-10.31 ,3.26 ,-4.36 ,3.51 ,5.95 ,0.25 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7399,34,2030,2005,NF,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,China,NA,Asia,35.8617,104.195,13.44 ,7.12 ,769 ,390 ,0.98 ,1.59 ,0.80 ,33.96 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,429.90 ,-14.55 ,5.68 ,-11.16 ,5.93 ,3.39 ,0.26 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7400,34,2030,2005,NF,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,China,NA,Asia,35.8617,104.195,13.44 ,7.12 ,769 ,390 ,0.89 ,1.57 ,0.78 ,61.35 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,436.55 ,-13.11 ,5.77 ,-8.90 ,6.08 ,4.20 ,0.31 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7401,34,2030,2005,NF,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,China,NA,Asia,35.8617,104.195,13.44 ,7.12 ,769 ,390 ,1.10 ,1.73 ,0.94 ,32.50 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,451.90 ,-16.26 ,5.57 ,-11.32 ,5.92 ,4.94 ,0.35 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7402,34,2030,2005,NF,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,Czech Republic,NA,Europe,49.8175,15.473,8.74 ,8.63 ,784 ,805 ,1.17 ,1.59 ,0.80 ,-22.28 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,429.90 ,-3.85 ,6.00 ,-0.32 ,6.27 ,3.53 ,0.27 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7403,34,2030,2005,NF,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Czech Republic,NA,Europe,49.8175,15.473,8.74 ,8.63 ,784 ,805 ,1.15 ,1.57 ,0.78 ,-20.82 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,436.55 ,-4.62 ,5.88 ,-0.26 ,6.21 ,4.36 ,0.32 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7404,34,2030,2005,NF,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Czech Republic,NA,Europe,49.8175,15.473,8.74 ,8.63 ,784 ,805 ,1.20 ,1.73 ,0.94 ,9.50 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,451.90 ,-1.98 ,5.92 ,4.32 ,6.36 ,6.30 ,0.44 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7405,34,2030,2005,NF,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,Denmark,NA,Europe,56.2639,9.50179,8.65 ,8.13 ,900 ,852 ,1.09 ,1.59 ,0.80 ,51.86 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,429.90 ,-20.40 ,5.41 ,-16.51 ,5.73 ,3.89 ,0.32 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7406,34,2030,2005,NF,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Denmark,NA,Europe,56.2639,9.50179,8.65 ,8.13 ,900 ,852 ,1.13 ,1.57 ,0.78 ,31.77 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,436.55 ,-24.35 ,5.26 ,-19.69 ,5.63 ,4.66 ,0.37 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7407,34,2030,2005,NF,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Denmark,NA,Europe,56.2639,9.50179,8.65 ,8.13 ,900 ,852 ,1.17 ,1.73 ,0.94 ,62.81 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,451.90 ,-28.68 ,5.03 ,-22.40 ,5.50 ,6.28 ,0.47 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7408,34,2030,2005,NF,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,Egypt,NA,Africa,26.8206,30.8025,22.33 ,23.06 ,35 ,2 ,0.76 ,1.59 ,0.80 ,1.10 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,429.90 ,-23.54 ,11.52 ,-20.61 ,12.03 ,2.93 ,0.51 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7409,34,2030,2005,NF,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Egypt,NA,Africa,26.8206,30.8025,22.33 ,23.06 ,35 ,2 ,0.63 ,1.57 ,0.78 ,0.73 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,436.55 ,-20.80 ,11.60 ,-17.28 ,12.19 ,3.52 ,0.58 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7410,34,2030,2005,NF,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Egypt,NA,Africa,26.8206,30.8025,22.33 ,23.06 ,35 ,2 ,0.99 ,1.73 ,0.94 ,-4.02 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,451.90 ,-26.65 ,11.31 ,-21.91 ,12.05 ,4.74 ,0.74 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7411,34,2030,2005,NF,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,Ethiopia,NA,Africa,9.145,40.4897,20.34 ,27.73 ,1051 ,644 ,0.67 ,1.59 ,0.80 ,50.40 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,429.90 ,-82.21 ,2.12 ,-80.14 ,2.27 ,2.07 ,0.15 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7412,34,2030,2005,NF,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Ethiopia,NA,Africa,9.145,40.4897,20.34 ,27.73 ,1051 ,644 ,0.76 ,1.57 ,0.78 ,-53.32 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,436.55 ,-87.19 ,1.74 ,-85.01 ,1.88 ,2.18 ,0.15 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7413,34,2030,2005,NF,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Ethiopia,NA,Africa,9.145,40.4897,20.34 ,27.73 ,1051 ,644 ,0.93 ,1.73 ,0.94 ,21.55 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,451.90 ,-88.55 ,1.55 ,-85.77 ,1.72 ,2.78 ,0.18 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7414,34,2030,2005,NF,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,France,NA,Europe,46.2276,2.21375,11.86 ,11.12 ,873 ,986 ,0.85 ,1.59 ,0.80 ,-23.74 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,429.90 ,-22.42 ,6.39 ,-18.80 ,6.71 ,3.62 ,0.32 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7415,34,2030,2005,NF,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,France,NA,Europe,46.2276,2.21375,11.86 ,11.12 ,873 ,986 ,0.95 ,1.57 ,0.78 ,-41.27 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,436.55 ,-23.93 ,6.24 ,-20.06 ,6.58 ,3.86 ,0.34 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7416,34,2030,2005,NF,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,France,NA,Europe,46.2276,2.21375,11.86 ,11.12 ,873 ,986 ,1.03 ,1.73 ,0.94 ,0.73 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,451.90 ,-25.46 ,5.76 ,-20.09 ,6.17 ,5.37 ,0.41 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7417,34,2030,2005,NF,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,Germany,NA,Europe,51.1657,10.4515,9.53 ,8.65 ,831 ,839 ,1.03 ,1.59 ,0.80 ,-7.30 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,429.90 ,1.92 ,6.69 ,6.41 ,7.05 ,4.49 ,0.36 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7418,34,2030,2005,NF,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Germany,NA,Europe,51.1657,10.4515,9.53 ,8.65 ,831 ,839 ,1.06 ,1.57 ,0.78 ,-5.48 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,436.55 ,-0.13 ,6.43 ,4.89 ,6.82 ,5.02 ,0.39 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7419,34,2030,2005,NF,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Germany,NA,Europe,51.1657,10.4515,9.53 ,8.65 ,831 ,839 ,1.10 ,1.73 ,0.94 ,35.06 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,451.90 ,-0.64 ,6.49 ,6.17 ,6.99 ,6.81 ,0.50 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7420,34,2030,2005,NF,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,Greece,NA,Europe,39.0742,21.8243,13.03 ,13.59 ,655 ,736 ,0.83 ,1.59 ,0.80 ,-31.77 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,429.90 ,3.79 ,4.42 ,8.46 ,4.68 ,4.67 ,0.26 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7421,34,2030,2005,NF,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Greece,NA,Europe,39.0742,21.8243,13.03 ,13.59 ,655 ,736 ,0.72 ,1.57 ,0.78 ,-35.06 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,436.55 ,-1.71 ,4.24 ,3.80 ,4.53 ,5.51 ,0.29 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7422,34,2030,2005,NF,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Greece,NA,Europe,39.0742,21.8243,13.03 ,13.59 ,655 ,736 ,1.06 ,1.73 ,0.94 ,-29.58 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,451.90 ,6.43 ,4.10 ,13.16 ,4.43 ,6.73 ,0.33 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7423,34,2030,2005,NF,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,Hungary,NA,Europe,47.1625,19.5033,11.16 ,11.13 ,658 ,611 ,1.21 ,1.59 ,0.80 ,-39.08 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,429.90 ,-3.14 ,4.98 ,0.04 ,5.20 ,3.18 ,0.22 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7424,34,2030,2005,NF,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Hungary,NA,Europe,47.1625,19.5033,11.16 ,11.13 ,658 ,611 ,1.15 ,1.57 ,0.78 ,-48.94 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,436.55 ,-1.85 ,4.99 ,1.75 ,5.23 ,3.60 ,0.24 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7425,34,2030,2005,NF,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Hungary,NA,Europe,47.1625,19.5033,11.16 ,11.13 ,658 ,611 ,1.31 ,1.73 ,0.94 ,-14.61 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,451.90 ,1.54 ,5.01 ,7.11 ,5.34 ,5.57 ,0.34 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7426,34,2030,2005,NF,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,India,NA,Asia,20.5937,78.9629,26.07 ,28.37 ,855 ,1097 ,0.65 ,1.59 ,0.80 ,71.94 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,429.90 ,-53.92 ,1.42 ,-51.96 ,1.48 ,1.96 ,0.05 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7427,34,2030,2005,NF,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,India,NA,Asia,20.5937,78.9629,26.07 ,28.37 ,855 ,1097 ,0.78 ,1.57 ,0.78 ,-4.75 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,436.55 ,-57.50 ,1.25 ,-55.67 ,1.30 ,1.82 ,0.05 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7428,34,2030,2005,NF,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,India,NA,Asia,20.5937,78.9629,26.07 ,28.37 ,855 ,1097 ,0.87 ,1.73 ,0.94 ,27.39 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,451.90 ,-66.84 ,1.11 ,-64.80 ,1.17 ,2.05 ,0.06 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7429,34,2030,2005,NF,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,Iran,NA,Asia,32.4279,53.688,14.81 ,17.18 ,369 ,88 ,0.88 ,1.59 ,0.80 ,14.97 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,429.90 ,1.87 ,2.43 ,5.95 ,2.55 ,4.08 ,0.12 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7430,34,2030,2005,NF,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Iran,NA,Asia,32.4279,53.688,14.81 ,17.18 ,369 ,88 ,0.76 ,1.57 ,0.78 ,5.11 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,436.55 ,4.12 ,2.40 ,8.96 ,2.53 ,4.84 ,0.14 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7431,34,2030,2005,NF,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Iran,NA,Asia,32.4279,53.688,14.81 ,17.18 ,369 ,88 ,1.21 ,1.73 ,0.94 ,-23.01 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,451.90 ,0.90 ,2.30 ,7.30 ,2.47 ,6.40 ,0.17 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7432,34,2030,2005,NF,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,Italy,NA,Europe,41.8719,12.5674,13.97 ,16.03 ,825 ,982 ,0.91 ,1.59 ,0.80 ,-41.63 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,429.90 ,-15.55 ,7.18 ,-11.77 ,7.56 ,3.78 ,0.37 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7433,34,2030,2005,NF,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Italy,NA,Europe,41.8719,12.5674,13.97 ,16.03 ,825 ,982 ,0.92 ,1.57 ,0.78 ,-64.64 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,436.55 ,-19.93 ,6.93 ,-15.84 ,7.32 ,4.10 ,0.39 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7434,34,2030,2005,NF,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Italy,NA,Europe,41.8719,12.5674,13.97 ,16.03 ,825 ,982 ,1.05 ,1.73 ,0.94 ,-50.40 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,451.90 ,-17.67 ,6.49 ,-12.12 ,6.96 ,5.55 ,0.47 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7435,34,2030,2005,NF,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,Kazakstan,NA,Asia,48.0196,66.9237,3.52 ,5.12 ,388 ,383 ,1.47 ,1.59 ,0.80 ,29.95 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,429.90 ,2.87 ,2.69 ,8.56 ,2.87 ,5.69 ,0.18 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7436,34,2030,2005,NF,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Kazakstan,NA,Asia,48.0196,66.9237,3.52 ,5.12 ,388 ,383 ,1.37 ,1.57 ,0.78 ,8.03 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,436.55 ,-1.45 ,2.49 ,5.22 ,2.70 ,6.66 ,0.21 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7437,34,2030,2005,NF,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Kazakstan,NA,Asia,48.0196,66.9237,3.52 ,5.12 ,388 ,383 ,1.70 ,1.73 ,0.94 ,25.56 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,451.90 ,2.86 ,2.61 ,12.19 ,2.88 ,9.34 ,0.27 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7438,34,2030,2005,NF,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,Mexico,NA,Central and South America,23.6345,-102.553,24.16 ,17.80 ,692 ,398 ,0.91 ,1.59 ,0.80 ,-11.69 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,429.90 ,-10.02 ,8.51 ,-7.08 ,8.88 ,2.94 ,0.37 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7439,34,2030,2005,NF,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Mexico,NA,Central and South America,23.6345,-102.553,24.16 ,17.80 ,692 ,398 ,0.80 ,1.57 ,0.78 ,-22.64 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,436.55 ,-10.93 ,8.42 ,-7.40 ,8.85 ,3.53 ,0.42 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7440,34,2030,2005,NF,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Mexico,NA,Central and South America,23.6345,-102.553,24.16 ,17.80 ,692 ,398 ,1.05 ,1.73 ,0.94 ,-6.94 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,451.90 ,-9.84 ,8.30 ,-5.15 ,8.83 ,4.70 ,0.53 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7441,34,2030,2005,NF,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,Morocco,NA,Africa,31.7917,-7.09262,18.23 ,19.40 ,492 ,494 ,0.66 ,1.59 ,0.80 ,-16.43 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,429.90 ,-29.15 ,1.64 ,-26.02 ,1.73 ,3.13 ,0.09 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7442,34,2030,2005,NF,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Morocco,NA,Africa,31.7917,-7.09262,18.23 ,19.40 ,492 ,494 ,0.74 ,1.57 ,0.78 ,-11.32 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,436.55 ,-24.01 ,1.63 ,-20.17 ,1.72 ,3.84 ,0.10 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7443,34,2030,2005,NF,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Morocco,NA,Africa,31.7917,-7.09262,18.23 ,19.40 ,492 ,494 ,0.93 ,1.73 ,0.94 ,-50.40 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,451.90 ,-29.14 ,1.43 ,-24.24 ,1.54 ,4.90 ,0.11 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7444,34,2030,2005,NF,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,Pakistan,NA,Asia,30.3753,69.3451,25.31 ,19.71 ,371 ,285 ,0.83 ,1.59 ,0.80 ,23.01 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,429.90 ,-35.32 ,4.58 ,-32.88 ,4.78 ,2.44 ,0.19 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7445,34,2030,2005,NF,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Pakistan,NA,Asia,30.3753,69.3451,25.31 ,19.71 ,371 ,285 ,0.93 ,1.57 ,0.78 ,10.23 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,436.55 ,-35.24 ,4.28 ,-32.55 ,4.48 ,2.69 ,0.21 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7446,34,2030,2005,NF,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Pakistan,NA,Asia,30.3753,69.3451,25.31 ,19.71 ,371 ,285 ,1.06 ,1.73 ,0.94 ,-3.65 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,451.90 ,-43.01 ,3.95 ,-39.24 ,4.21 ,3.77 ,0.26 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7447,34,2030,2005,NF,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,Poland,NA,Europe,51.9194,19.1451,8.69 ,8.83 ,761 ,705 ,1.18 ,1.59 ,0.80 ,4.02 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,429.90 ,-14.21 ,5.75 ,-9.71 ,6.07 ,4.50 ,0.32 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7448,34,2030,2005,NF,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Poland,NA,Europe,51.9194,19.1451,8.69 ,8.83 ,761 ,705 ,1.16 ,1.57 ,0.78 ,5.48 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,436.55 ,-20.12 ,5.41 ,-14.97 ,5.77 ,5.15 ,0.36 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7449,34,2030,2005,NF,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Poland,NA,Europe,51.9194,19.1451,8.69 ,8.83 ,761 ,705 ,1.25 ,1.73 ,0.94 ,44.19 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,451.90 ,-14.45 ,5.71 ,-7.30 ,6.19 ,7.15 ,0.48 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7450,34,2030,2005,NF,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,Romania,NA,Europe,45.9432,24.9668,11.32 ,7.75 ,713 ,981 ,1.06 ,1.59 ,0.80 ,-16.80 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,429.90 ,-3.12 ,5.64 ,0.67 ,5.91 ,3.80 ,0.27 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7451,34,2030,2005,NF,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Romania,NA,Europe,45.9432,24.9668,11.32 ,7.75 ,713 ,981 ,0.85 ,1.57 ,0.78 ,-12.78 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,436.55 ,-6.19 ,5.58 ,-1.67 ,5.89 ,4.52 ,0.31 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7452,34,2030,2005,NF,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Romania,NA,Europe,45.9432,24.9668,11.32 ,7.75 ,713 ,981 ,1.24 ,1.73 ,0.94 ,-4.02 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,451.90 ,-7.28 ,5.24 ,-1.72 ,5.60 ,5.56 ,0.36 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7453,34,2030,2005,NF,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,Russia,NA,Europe,61.524,105.319,5.41 ,-8.37 ,547 ,402 ,1.41 ,1.59 ,0.80 ,17.16 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,429.90 ,-17.95 ,3.93 ,-13.66 ,4.17 ,4.29 ,0.24 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7454,34,2030,2005,NF,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Russia,NA,Europe,61.524,105.319,5.41 ,-8.37 ,547 ,402 ,1.13 ,1.57 ,0.78 ,12.05 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,436.55 ,-20.95 ,3.76 ,-15.92 ,4.03 ,5.03 ,0.27 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
